4.488620328182747471e+04
5.498090495816319162e+04
1.580451898165805032e+05
4.131430049473737745e+04
4.959004309671779629e+04
5.902193841015057842e+04
4.815191237177096627e+04
2.234095670516325117e+04
2.839754826439448880e+04
9.030332193860423286e+04
6.325566279313540144e+04
4.102821968787490187e+04
